name,NGC,NCC,OC,Hindex,i10,ALIS Score for rho between 0.0 to 0.1,(Normalized)ALIS Score for rho between 0.0 to 0.1,ALIS Score for rho between 0.1to 0.99,(Normalized) ALIS Score for rho between 0.1to 0.99,Rank
A6358,0.328283,0.888889,0.981481,0.566666667,0.7,2.18E+50,0.6797,74859.63896,0.6866,4195
A8198,0.363445,0.74895,0.981092,0.933333333,0.933333333,2.18E+50,0.6813,74853.45551,0.6866,4196
A2987,0.447059,0.905882,0.964706,0.233333333,0.066666667,2.17E+50,0.6771,74852.27602,0.6866,4197
A495,0.669983,0.490879,0.880597,0.666666667,0.7,2.20E+50,0.6849,74848.91965,0.6865,4198
A312,0.456204,0.725061,0.857664,0.7,0.8,2.19E+50,0.6844,74845.85169,0.6865,4199
A2091,0.415842,0.70297,1,0.6,0.633333333,2.19E+50,0.6827,74842.55174,0.6865,4200
A5180,0.526115,0.541401,0.997452,0.733333333,0.733333333,2.19E+50,0.6839,74842.0835,0.6865,4201
A3125,0.64488,0.466231,0.962963,0.666666667,0.666666667,2.19E+50,0.6839,74836.99921,0.6864,4202
A6211,0.807292,0.515625,0.958333,0.2,0.066666667,2.17E+50,0.6780,74836.02704,0.6864,4203
A9122,0.385714,0.942857,0.985714,0.233333333,0.166666667,2.17E+50,0.6782,74832.67119,0.6864,4204
A7031,0.412639,0.762082,0.996283,0.366666667,0.5,2.18E+50,0.6808,74829.78704,0.6864,4205
A121,0.411067,0.940711,0.885375,0.3,0.233333333,2.18E+50,0.6806,74827.25932,0.6863,4206
A4785,0.574074,0.49537,0.989198,0.766666667,0.766666667,2.19E+50,0.6837,74825.2002,0.6863,4207
A5442,0.866667,0.666667,0.777778,0.1,0.033333333,2.16E+50,0.6745,74823.08807,0.6863,4208
A9770,0.727273,0.511962,0.822967,0.5,0.533333333,2.20E+50,0.6850,74816.71419,0.6862,4209
A9957,0.445876,0.739691,0.981959,0.366666667,0.366666667,2.19E+50,0.6824,74811.30712,0.6862,4210
A1517,0.382114,0.764228,1,0.6,0.6,2.19E+50,0.6815,74810.66875,0.6862,4211
A8427,0.56,0.91,0.76,0.2,0.1,2.18E+50,0.6802,74807.78433,0.6861,4212
A812,0.81448,0.383107,0.921569,0.533333333,0.8,2.19E+50,0.6818,74806.06704,0.6861,4213
A5556,0.468326,0.742081,0.927602,0.366666667,0.4,2.19E+50,0.6832,74805.88196,0.6861,4214
A4871,0.51006,0.537223,0.974849,0.966666667,1,2.19E+50,0.6833,74805.6293,0.6861,4215
A8525,0.365535,0.898172,0.937337,0.433333333,0.466666667,2.18E+50,0.6805,74805.26453,0.6861,4216
A7445,0.44709,0.660053,0.998677,0.533333333,0.666666667,2.19E+50,0.6829,74804.81097,0.6861,4217
A693,0.865455,0.381818,0.996364,0.333333333,0.3,2.18E+50,0.6799,74801.55187,0.6861,4218
A3135,0.815059,0.359313,0.959049,0.7,0.733333333,2.18E+50,0.6808,74797.8205,0.6861,4219
A2715,0.808264,0.431405,0.894215,0.4,0.5,2.19E+50,0.6825,74797.2842,0.6861,4220
A6789,0.561605,0.942693,0.563037,0.566666667,0.6,2.19E+50,0.6843,74796.22079,0.6860,4221
A9595,0.426087,0.991304,0.908696,0.266666667,0.066666667,2.17E+50,0.6762,74793.97727,0.6860,4222
A416,0.484496,0.624031,0.996124,0.433333333,0.666666667,2.19E+50,0.6831,74777.80512,0.6859,4223
A2133,0.515021,0.607296,0.984979,0.366666667,0.633333333,2.19E+50,0.6833,74770.84172,0.6858,4224
A5254,0.811024,0.417323,0.988189,0.333333333,0.266666667,2.18E+50,0.6806,74769.23162,0.6858,4225
A9264,0.344011,0.983287,0.881616,0.433333333,0.6,2.18E+50,0.6792,74760.0959,0.6857,4226
A3196,0.687135,0.453216,0.98538,0.466666667,0.5,2.19E+50,0.6826,74759.42762,0.6857,4227
A4683,0.732334,0.423983,0.961456,0.533333333,0.566666667,2.19E+50,0.6823,74755.86999,0.6857,4228
A9060,0.549451,0.637363,0.923077,0.366666667,0.4,2.19E+50,0.6837,74754.51897,0.6857,4229
A9115,0.326109,0.842105,0.950464,0.966666667,1,2.18E+50,0.6788,74753.37764,0.6857,4230
A7856,0.2992,0.9616,0.9952,0.466666667,0.733333333,2.17E+50,0.6767,74752.66511,0.6856,4231
A7594,0.319556,0.894153,0.946573,0.766666667,0.866666667,2.18E+50,0.6785,74750.30467,0.6856,4232
A682,0.814898,0.352144,0.993228,0.633333333,0.666666667,2.18E+50,0.6798,74743.29618,0.6856,4233
A5308,0.339623,0.968553,0.962264,0.366666667,0.366666667,2.17E+50,0.6780,74743.29478,0.6856,4234
A2348,0.424191,0.851789,0.775128,0.766666667,0.766666667,2.09E+50,0.6505,74742.47538,0.6856,4235
A2811,0.653947,0.481579,0.952632,0.533333333,0.566666667,2.19E+50,0.6832,74740.0963,0.6855,4236
A3988,0.766917,0.393484,0.967419,0.6,0.6,2.18E+50,0.6813,74738.17813,0.6855,4237
A1705,0.877763,0.36801,0.875163,0.6,0.8,2.18E+50,0.6807,74736.44973,0.6855,4238
A6397,0.360277,0.76097,0.998845,0.8,0.8,2.18E+50,0.6801,74733.77252,0.6855,4239
A2308,0.920578,0.631769,0.527076,0.5,0.5,2.19E+50,0.6837,74727.61282,0.6854,4240
A4713,0.50287,0.53961,0.990815,0.933333333,0.933333333,2.19E+50,0.6825,74726.63458,0.6854,4241
A6958,0.301246,0.875425,0.99094,0.933333333,0.933333333,2.17E+50,0.6771,74724.47864,0.6854,4242
A3275,0.577739,0.528269,0.952297,0.6,0.7,2.19E+50,0.6834,74724.22884,0.6854,4243
A1590,0.423529,0.752941,0.964706,0.466666667,0.466666667,2.19E+50,0.6817,74724.04694,0.6854,4244
A4937,0.625,0.8,0.7875,0.166666667,0.1,2.18E+50,0.6798,74720.77875,0.6854,4245
A4412,0.653251,0.609907,0.904025,0.333333333,0.133333333,2.19E+50,0.6815,74711.22851,0.6853,4246
A3944,0.419878,0.640974,0.986815,0.966666667,0.966666667,2.19E+50,0.6815,74709.85887,0.6853,4247
A7317,0.337662,0.954545,0.918831,0.533333333,0.533333333,2.18E+50,0.6797,74708.11336,0.6852,4248
A6510,0.437014,0.713841,0.967341,0.4,0.666666667,2.19E+50,0.6819,74707.06376,0.6852,4249
A6524,0.439024,0.656319,0.995565,0.666666667,0.666666667,2.19E+50,0.6820,74703.73804,0.6852,4250
A278,0.587869,0.528771,0.948678,0.466666667,0.766666667,2.19E+50,0.6831,74695.21787,0.6851,4251
A4622,0.452269,0.627543,0.99687,0.666666667,0.766666667,2.19E+50,0.6820,74687.92562,0.6850,4252
A3152,0.316486,0.894103,0.986763,0.6,0.766666667,2.17E+50,0.6775,74681.81896,0.6850,4253
A1996,0.47981,0.622328,0.95962,0.633333333,0.733333333,2.19E+50,0.6826,74677.55003,0.6850,4254
A1559,0.331133,0.840484,0.942794,0.933333333,0.966666667,2.08E+50,0.6475,74676.77002,0.6849,4255
A4394,0.647059,0.770588,0.823529,0.266666667,0.033333333,2.17E+50,0.6758,74676.58029,0.6849,4256
A8593,0.325758,0.94697,0.988636,0.4,0.466666667,1.73E+50,0.5409,74675.03322,0.6849,4257
A5622,0.501479,0.566568,0.971893,0.8,0.833333333,2.19E+50,0.6824,74671.45778,0.6849,4258
A7496,0.553648,0.642346,0.821173,0.566666667,0.733333333,2.19E+50,0.6841,74669.6324,0.6849,4259
A6104,0.298153,0.968338,0.994723,0.533333333,0.6,2.17E+50,0.6759,74669.1831,0.6849,4260
A4144,0.774272,0.365291,0.992718,0.7,0.7,2.18E+50,0.6797,74667.87309,0.6849,4261
A6079,0.459459,0.878378,0.932432,0.233333333,0.1,2.17E+50,0.6775,74667.81637,0.6849,4262
A3074,0.348039,0.963235,0.897059,0.433333333,0.533333333,2.18E+50,0.6785,74661.76186,0.6848,4263
A1859,1,1,1,0.033333333,0,1.24E+49,0.0387,74659.57864,0.6848,4264
A2363,1,1,1,0.033333333,0,1.24E+49,0.0387,74659.57864,0.6848,4265
A2964,1,1,1,0.033333333,0,1.24E+49,0.0387,74659.57864,0.6848,4266
A3107,1,1,1,0.033333333,0,1.24E+49,0.0387,74659.57864,0.6848,4267
A3268,1,1,1,0.033333333,0,1.24E+49,0.0387,74659.57864,0.6848,4268
A3857,1,1,1,0.033333333,0,1.24E+49,0.0387,74659.57864,0.6848,4269
A4201,1,1,1,0.033333333,0,1.24E+49,0.0387,74659.57864,0.6848,4270
A5020,1,1,1,0.033333333,0,1.24E+49,0.0387,74659.57864,0.6848,4271
A54,1,1,1,0.033333333,0,1.24E+49,0.0387,74659.57864,0.6848,4272
A5469,1,1,1,0.033333333,0,1.24E+49,0.0387,74659.57864,0.6848,4273
A7157,1,1,1,0.033333333,0,1.24E+49,0.0387,74659.57864,0.6848,4274
A955,1,1,1,0.033333333,0,1.24E+49,0.0387,74659.57864,0.6848,4275
A9495,1,1,1,0.033333333,0,1.24E+49,0.0387,74659.57857,0.6848,4276
A9744,1,1,1,0.033333333,0,1.24E+49,0.0387,74659.57575,0.6848,4277
A3668,0.815085,0.559611,0.649635,0.566666667,0.633333333,2.19E+50,0.6841,74656.78899,0.6848,4278
A8445,0.890909,0.490909,0.809091,0.3,0.166666667,2.18E+50,0.6803,74650.09495,0.6847,4279
A2485,0.409704,0.753369,0.946092,0.533333333,0.666666667,2.18E+50,0.6811,74647.59391,0.6847,4280
A1979,0.330189,0.895178,0.936059,0.6,0.866666667,1.96E+50,0.6108,74645.79426,0.6847,4281
A7060,0.613265,0.461224,0.991837,0.633333333,0.866666667,2.07E+50,0.6467,74642.53889,0.6846,4282
A9342,0.442922,0.630137,0.958904,0.933333333,0.933333333,2.19E+50,0.6815,74642.47891,0.6846,4283
A3859,0.839873,0.320255,0.977731,0.9,0.933333333,2.17E+50,0.6775,74642.01496,0.6846,4284
A2116,0.908795,0.67101,0.609121,0.3,0.1,2.18E+50,0.6798,74641.91102,0.6846,4285
A1627,0.515823,0.699367,0.990506,0.266666667,0.166666667,2.18E+50,0.6799,74638.15058,0.6846,4286
A8284,0.5625,0.5875,0.9075,0.533333333,0.566666667,2.19E+50,0.6830,74622.75371,0.6845,4287
A2392,0.631206,0.462411,0.951773,0.733333333,0.833333333,2.19E+50,0.6819,74620.88224,0.6844,4288
A8966,0.801126,0.375235,0.979362,0.533333333,0.566666667,2.18E+50,0.6795,74619.71332,0.6844,4289
A9092,0.619537,0.491003,0.96401,0.6,0.6,2.19E+50,0.6821,74611.95348,0.6844,4290
A5538,0.482906,0.645299,0.987179,0.466666667,0.466666667,2.19E+50,0.6816,74611.18808,0.6843,4291
A4218,0.671676,0.43237,0.979191,0.533333333,0.866666667,2.18E+50,0.6789,74604.57576,0.6843,4292
A4423,0.369318,0.822443,0.957386,0.533333333,0.633333333,2.18E+50,0.6793,74601.86145,0.6843,4293
A9504,0.472279,0.568789,0.994867,0.866666667,1,2.18E+50,0.6811,74601.55809,0.6843,4294
A6067,0.31813,0.950969,0.981756,0.466666667,0.5,2.17E+50,0.6762,74593.68301,0.6842,4295
A8410,0.565056,0.51487,0.981413,0.633333333,0.733333333,2.19E+50,0.6818,74593.0673,0.6842,4296
A5093,0.303311,0.957616,0.949669,0.6,0.8,2.17E+50,0.6759,74590.37905,0.6842,4297
A4128,0.744875,0.367882,0.982916,0.833333333,0.866666667,2.18E+50,0.6791,74585.95086,0.6841,4298
A4842,0.618357,0.531401,0.966184,0.4,0.4,2.19E+50,0.6817,74583.87167,0.6841,4299
A6294,0.393996,0.739212,0.966229,0.666666667,0.733333333,2.18E+50,0.6800,74580.60591,0.6841,4300
A7820,0.570792,0.497213,1,0.533333333,0.9,2.18E+50,0.6813,74580.24963,0.6841,4301
A2839,0.568306,0.907104,0.622951,0.366666667,0.4,2.19E+50,0.6823,74576.84488,0.6840,4302
A2074,0.494898,0.765306,0.908163,0.333333333,0.2,2.18E+50,0.6803,74576.61904,0.6840,4303
A1461,0.457103,0.661041,0.962025,0.566666667,0.666666667,2.18E+50,0.6794,74568.62626,0.6840,4304
A2702,0.410305,0.736641,0.98855,0.4,0.666666667,2.18E+50,0.6799,74566.4498,0.6839,4305
A7117,0.705128,0.407925,0.970862,0.666666667,0.8,2.17E+50,0.6761,74562.53411,0.6839,4306
A8763,0.705357,0.665179,0.870536,0.266666667,0.033333333,2.16E+50,0.6747,74561.85795,0.6839,4307
A7560,0.636559,0.458065,1,0.6,0.6,2.18E+50,0.6806,74561.58369,0.6839,4308
A1307,0.385155,0.742227,0.977934,0.666666667,0.833333333,2.18E+50,0.6801,74560.7565,0.6839,4309
A6166,0.577778,0.518519,0.995062,0.466666667,0.633333333,2.18E+50,0.6814,74559.46967,0.6839,4310
A8843,0.950704,0.327465,0.989437,0.4,0.4,2.17E+50,0.6759,74558.95213,0.6839,4311
A2601,0.466763,0.625723,0.969653,0.666666667,0.733333333,2.18E+50,0.6812,74553.27151,0.6838,4312
A9057,0.770787,0.453933,0.880899,0.366666667,0.566666667,2.18E+50,0.6810,74543.74677,0.6837,4313
A6433,0.488372,0.860465,1,0.166666667,0.033333333,2.15E+50,0.6712,74543.22808,0.6837,4314
A7775,0.356037,0.861713,0.902993,0.633333333,0.833333333,2.18E+50,0.6785,74542.30219,0.6837,4315
A1856,0.958333,0.379167,0.845833,0.433333333,0.433333333,2.18E+50,0.6786,74541.26246,0.6837,4316
A8567,0.335234,0.798176,0.989738,0.866666667,0.9,2.17E+50,0.6773,74540.59833,0.6837,4317
A2827,0.47449,0.826531,0.795918,0.433333333,0.433333333,2.19E+50,0.6815,74540.19018,0.6837,4318
A7168,0.966387,0.362745,0.809524,0.566666667,0.733333333,2.18E+50,0.6785,74538.38376,0.6837,4319
A2921,0.668161,0.538117,0.932735,0.333333333,0.266666667,2.18E+50,0.6809,74538.21285,0.6837,4320
A725,0.840314,0.439791,0.798429,0.566666667,0.566666667,2.18E+50,0.6810,74518.75152,0.6835,4321
A3701,0.30525,0.970696,0.888889,0.833333333,0.9,2.17E+50,0.6755,74515.37355,0.6835,4322
A6372,0.945602,0.333333,0.863426,0.766666667,0.766666667,2.17E+50,0.6771,74511.81193,0.6834,4323
A345,0.536101,0.539711,0.978339,0.7,0.7,2.18E+50,0.6811,74511.08096,0.6834,4324
A8366,0.842956,0.364896,0.935335,0.6,0.6,2.18E+50,0.6783,74506.99069,0.6834,4325
A3721,0.365031,0.854294,0.883436,0.733333333,0.766666667,2.18E+50,0.6786,74501.48818,0.6833,4326
A8135,0.604326,0.535623,0.899491,0.5,0.766666667,2.19E+50,0.6818,74498.4733,0.6833,4327
A7710,0.416193,0.710227,0.985795,0.566666667,0.6,2.18E+50,0.6797,74498.01338,0.6833,4328
A8785,0.829114,0.417722,0.96519,0.3,0.266666667,2.17E+50,0.6783,74495.29363,0.6833,4329
A8923,0.56461,0.559953,0.909197,0.566666667,0.766666667,2.19E+50,0.6818,74493.20754,0.6833,4330
A5296,0.266553,1,1,0.733333333,0.766666667,2.16E+50,0.6723,74490.83557,0.6832,4331
A5733,0.61413,0.538043,0.972826,0.366666667,0.366666667,2.18E+50,0.6807,74490.48136,0.6832,4332
A1245,0.37037,0.843137,0.965142,0.366666667,0.6,2.17E+50,0.6778,74488.3599,0.6832,4333
A3965,0.318841,0.89648,1,0.5,0.666666667,2.17E+50,0.6756,74484.37037,0.6832,4334
A9859,0.290217,0.925,0.98587,0.8,0.833333333,2.16E+50,0.6742,74481.06132,0.6832,4335
A8000,0.90393,0.360262,0.85262,0.633333333,0.8,2.17E+50,0.6780,74474.99691,0.6831,4336
A7025,0.567568,0.520626,0.964438,0.566666667,0.8,2.10E+50,0.6554,74474.25045,0.6831,4337
A6274,0.805389,0.55988,0.889222,0.3,0.033333333,2.16E+50,0.6734,74470.66371,0.6831,4338
A1020,0.322953,0.870819,0.929642,0.9,0.933333333,2.17E+50,0.6762,74470.03369,0.6831,4339
A494,0.624521,0.704981,0.83908,0.3,0.1,2.18E+50,0.6786,74462.82264,0.6830,4340
A8882,0.460094,0.984742,0.59507,0.866666667,0.866666667,1.68E+50,0.5241,74459.38833,0.6830,4341
A9510,0.306533,0.943049,0.974874,0.5,0.733333333,2.16E+50,0.6747,74459.00915,0.6830,4342
A5052,0.715344,0.427513,0.889947,0.766666667,0.9,2.18E+50,0.6801,74455.42949,0.6829,4343
A8661,0.62069,0.724138,0.844828,0.166666667,0.133333333,2.17E+50,0.6781,74446.8377,0.6828,4344
A2766,0.60101,0.631313,0.949495,0.233333333,0.166666667,2.18E+50,0.6787,74446.46818,0.6828,4345
A7595,0.538596,0.519298,0.998246,0.733333333,0.733333333,2.18E+50,0.6802,74445.63554,0.6828,4346
A7015,0.785942,0.43131,1,0.333333333,0.2,2.17E+50,0.6773,74443.20802,0.6828,4347
A5774,0.540925,0.498221,1,0.866666667,0.866666667,2.18E+50,0.6798,74439.54939,0.6828,4348
A784,0.366013,0.836601,0.964052,0.5,0.533333333,2.17E+50,0.6771,74437.09789,0.6827,4349
A7379,0.483982,0.639588,0.950801,0.566666667,0.566666667,2.18E+50,0.6804,74428.45096,0.6827,4350
A7415,0.391499,0.96868,0.821029,0.366666667,0.433333333,2.17E+50,0.6777,74427.98361,0.6827,4351
A5534,0.441658,0.683751,0.970556,0.566666667,0.566666667,2.18E+50,0.6796,74424.30126,0.6826,4352
A6464,0.463453,0.59098,0.998445,0.8,0.8,2.18E+50,0.6796,74417.61692,0.6826,4353
A4115,0.430956,0.676783,0.98786,0.533333333,0.7,2.18E+50,0.6792,74416.24608,0.6826,4354
A5676,0.326296,0.946257,0.96737,0.366666667,0.566666667,2.16E+50,0.6749,74415.06313,0.6825,4355
A7244,0.849265,0.470588,0.900735,0.266666667,0.133333333,2.17E+50,0.6769,74414.48785,0.6825,4356
A1838,0.552885,0.511218,0.996795,0.633333333,0.766666667,2.18E+50,0.6800,74413.4236,0.6825,4357
A184,0.418451,0.721582,0.952224,0.6,0.633333333,2.18E+50,0.6792,74408.92863,0.6825,4358
A8546,0.292835,0.959502,0.922118,0.9,0.9,2.16E+50,0.6738,74407.85904,0.6825,4359
A5265,0.966102,0.949153,0.474576,0.1,0.033333333,2.14E+50,0.6680,74407.79858,0.6825,4360
A5852,0.822715,0.415512,0.855956,0.566666667,0.566666667,2.18E+50,0.6793,74405.31163,0.6825,4361
A9748,0.435052,0.659794,0.991753,0.6,0.7,2.18E+50,0.6792,74400.16811,0.6824,4362
A6445,0.44209,0.731638,0.902542,0.533333333,0.633333333,2.18E+50,0.6798,74399.36464,0.6824,4363
A1570,0.484185,0.613139,1,0.5,0.566666667,2.18E+50,0.6797,74395.98385,0.6824,4364
A4236,0.355228,0.859249,0.912869,0.666666667,0.7,2.17E+50,0.6771,74392.93115,0.6823,4365
A9839,0.587719,0.710526,0.912281,0.2,0.1,2.17E+50,0.6767,74392.63366,0.6823,4366
A3594,0.609524,0.580952,1,0.266666667,0.166666667,2.17E+50,0.6779,74388.86522,0.6823,4367
A8136,0.348231,0.985102,0.89013,0.4,0.433333333,2.17E+50,0.6756,74384.77704,0.6823,4368
A469,0.888889,0.783626,0.502924,0.3,0.166666667,2.17E+50,0.6781,74383.535,0.6823,4369
A1329,0.307407,0.918519,0.981481,0.633333333,0.666666667,2.16E+50,0.6741,74367.51358,0.6821,4370
A6529,0.716463,0.387195,0.977134,0.8,0.8,2.17E+50,0.6778,74367.17907,0.6821,4371
A3294,0.630252,0.605042,0.812325,0.433333333,0.466666667,2.18E+50,0.6813,74364.12101,0.6821,4372
A5728,0.337748,0.966887,0.953642,0.366666667,0.366666667,2.16E+50,0.6746,74363.79825,0.6821,4373
A9209,0.50495,0.589109,0.993399,0.466666667,0.633333333,2.16E+50,0.6735,74363.66157,0.6821,4374
A7021,0.410753,0.708602,0.943011,0.766666667,0.766666667,2.18E+50,0.6786,74355.16644,0.6820,4375
A4832,0.843305,0.364672,0.974359,0.466666667,0.466666667,2.17E+50,0.6764,74346.33949,0.6819,4376
A4141,0.633745,0.454733,0.961934,0.633333333,0.866666667,2.18E+50,0.6792,74346.01668,0.6819,4377
A3325,0.568376,0.576923,0.974359,0.366666667,0.366666667,2.18E+50,0.6789,74343.14541,0.6819,4378
A9710,0.318362,0.953765,0.943197,0.466666667,0.666666667,2.16E+50,0.6746,74341.62936,0.6819,4379
A7177,0.315603,0.888298,1,0.6,0.633333333,2.16E+50,0.6743,74341.10675,0.6819,4380
A4982,0.878641,0.359223,0.975728,0.4,0.4,2.17E+50,0.6753,74336.69106,0.6818,4381
A4340,0.391555,0.980806,0.735125,0.633333333,0.666666667,2.17E+50,0.6776,74332.85277,0.6818,4382
A9141,0.489879,0.838057,0.744939,0.433333333,0.5,2.18E+50,0.6802,74332.70127,0.6818,4383
A8561,0.426901,0.885965,0.798246,0.4,0.566666667,2.18E+50,0.6786,74329.73086,0.6818,4384
A2004,0.337143,0.988571,0.977143,0.3,0.266666667,2.16E+50,0.6732,74326.43678,0.6817,4385
A7132,0.381753,0.993998,0.703481,0.8,0.9,2.17E+50,0.6771,74322.10465,0.6817,4386
A2679,0.366516,0.927602,0.995475,0.333333333,0.166666667,2.16E+50,0.6735,74316.35368,0.6816,4387
A1260,0.40785,0.926621,0.800341,0.4,0.533333333,2.17E+50,0.6777,74316.35286,0.6816,4388
A6592,0.376276,0.733418,0.979592,0.7,0.9,2.17E+50,0.6770,74313.69414,0.6816,4389
A9967,0.560892,0.531732,0.926244,0.766666667,0.766666667,2.18E+50,0.6798,74311.46414,0.6816,4390
A6855,0.696429,0.714286,0.839286,0.1,0.066666667,2.16E+50,0.6732,74308.87701,0.6816,4391
A7972,0.343305,0.907407,0.884615,0.666666667,0.733333333,2.17E+50,0.6758,74308.6816,0.6816,4392
A7974,0.724344,0.397375,0.955847,0.633333333,0.866666667,2.17E+50,0.6777,74307.78668,0.6816,4393
A7764,0.341584,0.967822,0.878713,0.466666667,0.6,2.17E+50,0.6752,74307.76178,0.6816,4394
A3975,0.631214,0.441618,0.99422,0.733333333,0.733333333,2.18E+50,0.6787,74305.28857,0.6815,4395
A3079,0.341463,0.836773,0.986867,0.6,0.633333333,2.17E+50,0.6754,74301.57078,0.6815,4396
A3610,0.335938,0.90625,0.996094,0.4,0.433333333,2.16E+50,0.6743,74301.43554,0.6815,4397
A2965,0.698997,0.399108,0.955407,0.833333333,0.9,2.17E+50,0.6776,74293.05049,0.6814,4398
A5475,0.787554,0.385193,0.950644,0.5,0.666666667,2.17E+50,0.6771,74289.10899,0.6814,4399
A7535,0.896154,0.337179,0.976923,0.433333333,0.533333333,2.16E+50,0.6746,74287.95878,0.6814,4400
A2127,0.575908,0.4967,0.99835,0.633333333,0.633333333,2.17E+50,0.6783,74287.78042,0.6814,4401
A684,0.295775,0.974849,0.958753,0.633333333,0.633333333,2.16E+50,0.6726,74287.74824,0.6814,4402
A7454,0.42341,0.676301,0.956647,0.766666667,0.766666667,2.17E+50,0.6781,74285.40836,0.6814,4403
A3454,0.725389,0.61658,0.818653,0.233333333,0.133333333,2.17E+50,0.6774,74278.43314,0.6813,4404
A6796,0.556231,0.544073,0.984802,0.466666667,0.566666667,2.18E+50,0.6790,74276.53292,0.6813,4405
A6899,0.59375,0.78125,0.875,0.133333333,0.066666667,2.16E+50,0.6732,74275.81828,0.6813,4406
A3498,0.313008,0.997967,0.894309,0.566666667,0.666666667,2.16E+50,0.6734,74263.0519,0.6812,4407
A2076,0.657552,0.44401,0.996094,0.533333333,0.6,2.17E+50,0.6779,74254.56113,0.6811,4408
A9602,0.333333,0.883162,1,0.433333333,0.533333333,2.16E+50,0.6741,74254.13443,0.6811,4409
A9346,0.655864,0.441358,0.990741,0.5,0.733333333,2.17E+50,0.6778,74250.87959,0.6810,4410
A2886,0.321078,0.909314,0.997549,0.466666667,0.533333333,1.99E+50,0.6197,74248.17144,0.6810,4411
A284,0.409938,0.722567,0.94824,0.666666667,0.666666667,2.17E+50,0.6775,74246.8645,0.6810,4412
A9422,0.421053,0.877193,1,0.166666667,0.133333333,2.16E+50,0.6727,74246.85675,0.6810,4413
A5675,0.395319,0.681404,0.985696,0.866666667,0.866666667,2.17E+50,0.6768,74244.35963,0.6810,4414
A7033,0.5,0.737288,0.983051,0.2,0.166666667,2.17E+50,0.6769,74243.90344,0.6810,4415
A3155,0.571429,0.791209,0.879121,0.3,0.033333333,2.15E+50,0.6715,74243.82688,0.6810,4416
A928,0.384211,0.826316,0.978947,0.366666667,0.4,2.17E+50,0.6757,74243.58786,0.6810,4417
A2669,0.509174,0.565749,0.954128,0.733333333,0.8,2.18E+50,0.6787,74235.11173,0.6809,4418
A1209,0.417069,0.677939,0.99839,0.566666667,0.733333333,2.17E+50,0.6772,74231.90229,0.6809,4419
A104,0.714286,0.591837,0.938776,0.166666667,0.066666667,2.16E+50,0.6732,74227.75439,0.6808,4420
A3333,0.881944,0.425,0.751389,0.666666667,0.666666667,2.17E+50,0.6780,74226.72177,0.6808,4421
A2346,0.453782,0.882353,0.87395,0.266666667,0.166666667,2.17E+50,0.6756,74225.03385,0.6808,4422
A4391,0.576313,0.466422,0.992674,0.866666667,0.866666667,2.17E+50,0.6777,74222.56388,0.6808,4423
A2167,0.550926,0.530864,0.967593,0.566666667,0.766666667,2.18E+50,0.6785,74214.62581,0.6807,4424
A106,0.758621,0.418103,0.950431,0.4,0.533333333,2.12E+50,0.6607,74212.81455,0.6807,4425
A6664,0.325798,0.965426,0.835106,0.833333333,0.866666667,2.16E+50,0.6740,74210.20246,0.6807,4426
A6072,0.803252,0.380488,0.954472,0.4,0.7,2.17E+50,0.6759,74209.96866,0.6807,4427
A260,0.524904,0.570881,0.996169,0.5,0.5,2.17E+50,0.6781,74203.6661,0.6806,4428
A40,0.747126,0.574713,0.896552,0.233333333,0.066666667,2.16E+50,0.6737,74196.86015,0.6805,4429
A9575,0.619295,0.890041,0.510373,0.566666667,0.833333333,2.18E+50,0.6789,74195.70098,0.6805,4430
A9829,0.525333,0.658667,0.898667,0.366666667,0.466666667,2.18E+50,0.6787,74194.76245,0.6805,4431
A5526,0.821031,0.350859,0.994944,0.5,0.633333333,2.16E+50,0.6749,74185.74835,0.6804,4432
A5468,0.290828,0.879195,0.995526,0.933333333,0.933333333,2.15E+50,0.6716,74183.58013,0.6804,4433
A9400,0.680851,0.617021,0.943262,0.166666667,0.066666667,2.16E+50,0.6728,74182.31042,0.6804,4434
A9363,0.501825,0.892336,0.631387,0.633333333,0.7,2.18E+50,0.6787,74167.00806,0.6803,4435
A2885,0.457101,0.650888,0.945266,0.633333333,0.7,2.17E+50,0.6777,74155.08615,0.6802,4436
A7571,0.35277,0.973761,0.851312,0.5,0.5,2.16E+50,0.6742,74142.29259,0.6800,4437
A2863,0.679245,0.400943,0.995283,0.766666667,0.766666667,2.17E+50,0.6760,74134.98423,0.6800,4438
A4301,0.622353,0.456471,0.998824,0.466666667,0.833333333,2.17E+50,0.6768,74132.61051,0.6800,4439
